,index_No,PB,PlayerId,Level,PlayerTeam,LR,pos1,pos2,#,Name,Player,pt_No,pt,num_pt,pt_rate,spdP,SpinRate,pitY,pitX,AtBox,AVE,SLG,spdB_ave,spdB_max,brzY_ave,num_pt(Z-in),SWG(Z-in),MISS(Z-in),num_pt(Z-out),SWG(Z-out),MISS(Z-out)
33,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",0,Fastball,41,0.4880952380952381,141.74349525853657,2051.289378926829,52.505815058536584,-30.254053990243904,13,0.23076923076923078,0.23076923076923078,141.76586861818183,171.9620714,38.505309,28,0.7142857142857143,0.05,13,0.23076923076923078,0.3333333333333333
34,8.0,Batter,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",0,Fastball,5,0.5,145.44438608000002,2429.8353858,53.697713279999995,21.1890356,1,0.0,0.0,82.11008050000001,82.11008050000001,-45.575154,2,0.5,0.0,3,0.6666666666666666,0.5
35,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",1,Sinker,2,0.023809523809523808,140.0594223,1962.466395,49.9501668,-33.8320253,0,,,,,,1,1.0,0.0,1,1.0,0.0
36,8.0,Batter,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",1,Sinker,2,0.2,137.99711695000002,2470.9455615,31.7324232,-8.6902036,1,0.0,0.0,126.00194880000001,126.00194880000001,1.19981,0,,,2,0.5,0.0
37,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",2,Cutter,14,0.16666666666666666,132.56931590000002,2197.101228714286,9.318860857142857,4.899389671428571,2,0.5,1.0,162.14365545,163.8945224,19.841568,8,0.375,0.0,6,0.3333333333333333,0.0
38,8.0,Batter,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",2,Cutter,1,0.1,139.22891990000002,2360.884979,33.9621114,-3.1249112,0,,,,,,1,1.0,0.0,0,,
39,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",3,Slider,6,0.07142857142857142,131.20223538333335,2331.5305065,-0.7135156333333329,8.342088133333334,4,0.25,0.25,138.28842632500002,149.434404,44.765576,3,1.0,0.0,3,0.3333333333333333,0.0
40,8.0,Batter,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",3,Slider,1,0.1,137.6135586,2475.091409,22.1952058,-1.1038078,0,,,,,,0,,,1,0.0,
41,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",4,Curveball,4,0.047619047619047616,119.912312975,2463.17182625,-31.411100499999996,12.120581549999999,0,,,,,,3,0.0,,1,0.0,
42,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",5,Splitter,4,0.047619047619047616,129.90851317500002,1249.541498,17.3953297,-34.9716979,2,0.5,0.5,111.69069100000002,114.9331183,-0.08576,1,1.0,0.0,3,0.3333333333333333,0.0
43,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",6,ChangeUp,13,0.15476190476190477,124.61976999230771,1206.1631916923077,15.484855999999999,-29.85363013846154,2,1.0,1.0,113.60766165,120.428,19.857305,7,1.0,0.42857142857142855,6,0.5,0.3333333333333333
44,8.0,Batter,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",6,ChangeUp,1,0.1,136.5126567,1603.678086,26.052221199999998,42.015714800000005,0,,,,,,0,,,1,1.0,1.0
45,8.0,Pitcher,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",9,all,84,1.0,135.16817023333334,1944.135385190476,30.048354214285713,-19.868308776190478,23,0.34782608695652173,0.391304347826087,137.49820363333333,171.9620714,44.765576,51,0.6862745098039216,0.11428571428571428,33,0.3333333333333333,0.18181818181818182
46,8.0,Batter,51155136,NPB,BAY_STA,Left,投手,先発,#11,東　克樹,"Azuma, Katsuki",9,all,10,1.0,141.65712994999998,2353.0722526,41.41629512,12.63517666,2,0.0,0.0,104.05601465000001,126.00194880000001,1.19981,3,0.6666666666666666,0.0,7,0.5714285714285714,0.5
47,9.0,Pitcher,81285151,NPB,SOF_HAW,Right,投手,中継ぎ,#11,津森　宥紀,"Tsumori, Yuki",0,Fastball,49,0.6901408450704225,148.2128069714286,2224.7635444693874,31.902177620408168,53.57678916734694,10,0.1,0.1,129.32938088,144.5279934,45.619508,28,0.8214285714285714,0.13043478260869565,21,0.23809523809523808,0.6
48,9.0,Pitcher,81285151,NPB,SOF_HAW,Right,投手,中継ぎ,#11,津森　宥紀,"Tsumori, Yuki",1,Sinker,1,0.014084507042253521,133.2270009,1289.974521,-10.927613399999998,39.2180318,0,,,,,,0,,,1,0.0,
49,9.0,Pitcher,81285151,NPB,SOF_HAW,Right,投手,中継ぎ,#11,津森　宥紀,"Tsumori, Yuki",3,Slider,19,0.2676056338028169,130.4769073631579,2257.6630404736843,2.1721812631578943,-30.975116852631572,3,0.3333333333333333,0.3333333333333333,153.04978780000002,153.04978780000002,8.86536,7,0.7142857142857143,0.2,12,0.16666666666666666,0.5
50,9.0,Pitcher,81285151,NPB,SOF_HAW,Right,投手,中継ぎ,#11,津森　宥紀,"Tsumori, Yuki",5,Splitter,2,0.028169014084507043,134.5389416,1249.537817,19.1874648,44.057824000000004,0,,,,,,0,,,2,0.0,
51,9.0,Pitcher,81285151,NPB,SOF_HAW,Right,投手,中継ぎ,#11,津森　宥紀,"Tsumori, Yuki",9,all,71,1.0,142.87033331830983,2192.930445112676,22.984865684507042,30.47984688450705,13,0.15384615384615385,0.15384615384615385,133.28278203333335,153.04978780000002,45.619508,35,0.8,0.14285714285714285,36,0.19444444444444445,0.5714285714285714
52,10.0,Pitcher,31335134,NPM,MIN_LIO,Right,投手,先発,#11,今井　達也,"Imai, Tatsuya",0,Fastball,7,0.3684210526315789,157.5969177,2486.323943857143,45.1171418857143,34.15280371428572,0,,,,,,1,1.0,0.0,6,0.0,
53,10.0,Pitcher,31335134,NPM,MIN_LIO,Right,投手,先発,#11,今井　達也,"Imai, Tatsuya",2,Cutter,3,0.15789473684210525,146.99755093333337,2498.521220666667,24.818145266666665,0.8510693333333329,2,0.0,0.0,157.3549761,157.3549761,29.917673,3,0.6666666666666666,0.5,0,,
54,10.0,Pitcher,31335134,NPM,MIN_LIO,Right,投手,先発,#11,今井　達也,"Imai, Tatsuya",3,Slider,6,0.3157894736842105,138.52717993333334,2675.7431633333335,-13.895175833333335,-28.0039953,2,0.0,0.0,139.1201644,139.1201644,-44.38573,3,0.6666666666666666,0.5,3,0.6666666666666666,1.0
55,10.0,Pitcher,31335134,NPM,MIN_LIO,Right,投手,先発,#11,今井　達也,"Imai, Tatsuya",4,Curveball,1,0.05263157894736842,130.3694602,2825.370344,-45.332827800000004,-35.7414068,1,0.0,0.0,134.27672090000002,134.27672090000002,31.661397,1,1.0,0.0,0,,
56,10.0,Pitcher,31335134,NPM,MIN_LIO,Right,投手,先発,#11,今井　達也,"Imai, Tatsuya",6,ChangeUp,2,0.10526315789473684,143.39388525,1900.1016650000001,31.003468599999998,33.7142709,1,0.0,0.0,114.4813201,114.4813201,-1.560878,0,,,2,1.0,0.5
57,10.0,Pitcher,31335134,NPM,MIN_LIO,Right,投手,先発,#11,今井　達也,"Imai, Tatsuya",9,all,19,1.0,146.97323089473684,2504.2033643684213,17.030393863157894,5.541368273684211,6,0.0,0.0,136.308295375,157.3549761,31.661397,8,0.75,0.3333333333333333,11,0.36363636363636365,0.75
58,11.0,Pitcher,71975134,NPM,MIN_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",0,Fastball,20,0.5714285714285714,137.91545452999998,1979.0226564500003,40.4507573,43.59590214000001,6,0.16666666666666666,0.16666666666666666,129.79096305,149.6203107,46.303317,12,0.6666666666666666,0.0,8,0.0,
59,11.0,Pitcher,71975134,NPB,CHI_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",0,Fastball,11,0.5789473684210527,141.40657809090908,2018.5345511818182,42.060582745454546,43.35451185454546,3,0.3333333333333333,0.3333333333333333,136.11460566666668,157.99289030000003,19.440065,6,0.8333333333333334,0.2,5,0.4,0.0
60,11.0,Pitcher,71975134,NPM,MIN_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",1,Sinker,4,0.11428571428571428,127.12052045000001,1712.5506915,22.1435549,47.23420195,1,0.0,0.0,113.04447560000001,113.04447560000001,53.533322,1,0.0,,3,0.3333333333333333,0.0
61,11.0,Pitcher,71975134,NPM,MIN_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",3,Slider,4,0.11428571428571428,116.88870882500001,2038.039381,-6.66745555,-55.3033819,1,0.0,0.0,152.8704821,152.8704821,16.311525,3,0.3333333333333333,0.0,1,0.0,
62,11.0,Pitcher,71975134,NPB,CHI_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",3,Slider,3,0.15789473684210525,120.9830636,2082.277643666667,8.554974,-48.049925066666674,1,0.0,0.0,,,,2,1.0,0.0,1,0.0,
63,11.0,Pitcher,71975134,NPM,MIN_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",6,ChangeUp,7,0.2,127.5555689,1638.8788140000001,18.9897512,49.06491148571428,2,0.0,0.0,119.6399855,128.2113518,62.209689,2,0.5,0.0,5,0.4,0.5
64,11.0,Pitcher,71975134,NPB,CHI_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",6,ChangeUp,5,0.2631578947368421,127.83341718,1699.8106958,22.57635312,44.590065759999995,1,1.0,1.0,148.9189947,148.9189947,10.038624,1,1.0,0.0,4,0.5,0.0
65,11.0,Pitcher,71975134,NPM,MIN_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",9,all,35,1.0,132.20671400000003,1887.2847176285713,28.681365765714286,33.80273438285714,10,0.1,0.1,128.3940707,152.8704821,62.209689,18,0.5555555555555556,0.0,17,0.17647058823529413,0.3333333333333333
66,11.0,Pitcher,71975134,NPB,CHI_MAR,Right,投手,中継ぎ,#11,佐々木　千隼,"Sasaki, Chihaya",9,all,19,1.0,134.60992819473685,1944.7245512105262,31.642794621052634,29.247378105263152,5,0.4,0.4,139.315702925,157.99289030000003,19.440065,9,0.8888888888888888,0.125,10,0.4,0.0
67,12.0,Pitcher,21825153,NPM,MIN_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",0,Fastball,6,0.5454545454545454,152.04449306666666,2447.7395309999997,40.9014422,27.215566600000002,1,0.0,0.0,110.6796271,110.6796271,-20.606606,3,0.6666666666666666,0.0,3,0.3333333333333333,0.0
68,12.0,Pitcher,21825153,NPB,YOM_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",0,Fastball,13,0.4482758620689655,152.3598545,2442.0468766153845,42.76173038461539,40.17326132307692,6,0.3333333333333333,0.3333333333333333,136.33584006,155.4726929,59.326503,5,1.0,0.2,8,0.625,0.0
69,12.0,Pitcher,21825153,NPB,YOM_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",1,Sinker,3,0.10344827586206896,146.30893246666668,1539.1754099999998,19.4466718,22.029149066666665,1,1.0,2.0,165.9176967,165.9176967,17.002654,1,1.0,0.0,2,0.0,
70,12.0,Pitcher,21825153,NPB,YOM_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",2,Cutter,8,0.27586206896551724,140.5290331375,2625.884463,14.677107424999999,6.144768,2,0.5,0.5,145.8224012,145.8224012,3.229469,1,1.0,1.0,7,0.5714285714285714,0.75
71,12.0,Pitcher,21825153,NPM,MIN_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",4,Curveball,2,0.18181818181818182,122.96003895000001,2756.1520085,-40.1785201,-35.4891213,0,,,,,,0,,,2,0.0,
72,12.0,Pitcher,21825153,NPB,YOM_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",4,Curveball,2,0.06896551724137931,123.11582255,2699.797267,-39.772120099999995,-30.131816800000003,0,,,,,,1,0.0,,1,0.0,
73,12.0,Pitcher,21825153,NPM,MIN_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",5,Splitter,3,0.2727272727272727,148.46437363333337,1621.7420666666667,9.295705733333333,19.022381733333333,3,0.0,0.0,133.48455260000003,144.94290650000002,30.54085,3,1.0,0.3333333333333333,0,,
74,12.0,Pitcher,21825153,NPB,YOM_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",5,Splitter,3,0.10344827586206896,144.60808553333334,1318.1028983333333,7.9704353333333335,21.596841066666666,0,,,,,,1,0.0,,2,0.5,1.0
75,12.0,Pitcher,21825153,NPM,MIN_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",9,all,11,1.0,145.78001429090912,2278.542491181818,17.539884563636363,13.58020929090909,4,0.0,0.0,125.88291076666667,144.94290650000002,30.54085,6,0.8333333333333334,0.2,5,0.2,0.0
76,12.0,Pitcher,21825153,NPB,YOM_GIA,Right,投手,中継ぎ,#11,平内　龍太,"Heinai, Ryuta",9,all,29,1.0,145.65148526551724,2300.8660192758625,23.3112564,22.138788896551727,9,0.4444444444444444,0.5555555555555556,141.9170426,165.9176967,59.326503,9,0.7777777777777778,0.2857142857142857,20,0.5,0.4
77,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",0,Fastball,46,0.23711340206185566,140.256452,2417.455265347826,30.255174108695655,13.147711443478261,5,0.2,0.2,125.58165508000002,149.70361210000002,62.060014,16,0.5,0.125,30,0.03333333333333333,0.0
78,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",1,Sinker,52,0.26804123711340205,139.8880260346154,2331.8577608653845,29.72379217692308,35.6275615576923,7,0.2857142857142857,0.5714285714285714,150.52743836666664,161.32943820000003,16.983378,21,0.5238095238095238,0.0,31,0.16129032258064516,0.2
79,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",2,Cutter,51,0.26288659793814434,131.3075630039216,2656.6375196862746,-0.4990088980392158,-13.037199941176471,12,0.16666666666666666,0.25,138.35637161818184,154.80343200000002,32.861113,28,0.7857142857142857,0.22727272727272727,23,0.43478260869565216,0.4
80,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",3,Slider,25,0.12886597938144329,126.100835644,2912.9569152400004,-16.608097848,-32.170128192,5,0.0,0.0,122.5048195,150.4128654,7.759478,6,0.8333333333333334,0.6,19,0.15789473684210525,0.6666666666666666
81,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",4,Curveball,12,0.061855670103092786,121.34475412500001,2856.60745025,-30.454168199999998,-35.213419116666664,3,0.0,0.0,104.62444125,116.8641684,-14.447362,1,0.0,,11,0.6363636363636364,0.2857142857142857
82,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",6,ChangeUp,8,0.041237113402061855,132.53005604999998,1818.91431975,10.075605325,35.371814575,2,0.0,0.0,102.9402766,102.9402766,-16.984165,0,,,8,0.25,0.5
83,14.0,Pitcher,33035155,NPM,MIN_HAW,Right,投手,先発,#12,チャトウッド,"Chatwood, Tyler",9,all,194,1.0,134.4925682886598,2523.7246707061854,11.401433641237112,4.374695942268041,34,0.14705882352941177,0.23529411764705882,133.7108070925926,161.32943820000003,62.060014,72,0.6388888888888888,0.1956521739130435,122,0.22950819672131148,0.35714285714285715
84,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",0,Fastball,130,0.327455919395466,141.3058306746154,2152.067403038461,42.73244086307692,39.974532309230774,32,0.25,0.28125,139.66682648333335,162.82229460000002,70.243436,65,0.676923076923077,0.0,65,0.16923076923076924,0.2727272727272727
85,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",1,Sinker,63,0.15869017632241814,134.50493252222222,1884.4657403492063,27.938102257142855,47.89794275555556,19,0.15789473684210525,0.21052631578947367,136.96077605,169.8409125,27.608996,18,0.5555555555555556,0.0,45,0.4666666666666667,0.38095238095238093
86,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",2,Cutter,56,0.14105793450881612,131.52039658750002,2357.653932464286,22.412733667857143,-4.778395410714286,15,0.2,0.2,130.73345007333333,162.1833661,61.262608,29,0.8275862068965517,0.16666666666666666,27,0.2962962962962963,0.25
87,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",3,Slider,1,0.0025188916876574307,128.7985671,2296.889566,16.599408,-12.7807974,0,,,,,,0,,,1,0.0,
88,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",4,Curveball,36,0.0906801007556675,108.6428062611111,2882.468025694444,-54.33144243333333,-35.238372500000004,2,0.0,0.0,122.86888880000001,140.95711,-12.177987,13,0.38461538461538464,0.0,23,0.08695652173913043,0.0
89,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",6,ChangeUp,98,0.24685138539042822,128.90624932142856,1632.7437343367346,26.123835981632652,49.11656834693878,30,0.23333333333333334,0.23333333333333334,128.20612149545454,156.4862684,64.832933,29,0.7931034482758621,0.21739130434782608,69,0.5072463768115942,0.3142857142857143
90,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",8,Other,13,0.0327455919395466,139.9256313,2105.905367076923,34.215120799999994,45.54304601538461,2,0.5,0.5,146.7202982,147.4471971,-6.077289,7,1.0,0.14285714285714285,6,0.16666666666666666,0.0
91,15.0,Pitcher,41145139,NPB,CHI_MAR,Right,投手,先発,#12,石川　歩,"Ishikawa, Ayumu",9,all,397,1.0,132.74684175919396,2075.4914823249374,24.27211792644836,30.405013953652393,100,0.22,0.24,134.44906420235296,169.8409125,70.243436,161,0.7018633540372671,0.08849557522123894,236,0.3305084745762712,0.3076923076923077
92,16.0,Pitcher,21025135,NPB,CHU_DRA,Right,投手,中継ぎ,#12,田島　慎二,"Tajima, Shinji",0,Fastball,15,0.3125,146.29281099999997,2301.6700511333333,41.60734884,42.71803326666667,6,0.16666666666666666,0.3333333333333333,154.11236204000002,172.2678265,56.867097,8,0.5,0.0,7,0.14285714285714285,0.0
93,16.0,Pitcher,21025135,NPB,CHU_DRA,Right,投手,中継ぎ,#12,田島　慎二,"Tajima, Shinji",1,Sinker,1,0.020833333333333332,138.55972340000002,1932.258705,37.834519199999995,41.0574236,0,,,,,,0,,,1,1.0,0.0
94,16.0,Pitcher,21025135,NPB,CHU_DRA,Right,投手,中継ぎ,#12,田島　慎二,"Tajima, Shinji",2,Cutter,12,0.25,143.868855375,2352.946745333333,37.16796181666667,23.76912315,4,0.25,0.25,140.658233625,147.5141409,77.81403,6,1.0,0.0,6,0.3333333333333333,0.5
95,16.0,Pitcher,21025135,NPB,CHU_DRA,Right,投手,中継ぎ,#12,田島　慎二,"Tajima, Shinji",3,Slider,11,0.22916666666666666,131.05264613636362,2431.618707818182,3.3084931636363635,-6.390529163636362,1,0.0,0.0,118.67725380000002,118.67725380000002,12.062851,3,0.6666666666666666,0.0,8,0.25,1.0
96,16.0,Pitcher,21025135,NPB,CHU_DRA,Right,投手,中継ぎ,#12,田島　慎二,"Tajima, Shinji",5,Splitter,9,0.1875,141.06509091111113,1881.4500998888886,26.351122755555554,43.957065022222224,1,0.0,0.0,61.9427214,61.9427214,-56.969213,1,0.0,,8,0.5,0.25
97,16.0,Pitcher,21025135,NPB,CHU_DRA,Right,投手,中継ぎ,#12,田島　慎二,"Tajima, Shinji",9,all,48,1.0,141.0529808041667,2257.781814604167,28.781537983333333,26.9244826,12,0.16666666666666666,0.25,137.6195199909091,172.2678265,77.81403,18,0.6666666666666666,0.0,30,0.3333333333333333,0.4
98,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",0,Fastball,29,0.5576923076923077,148.6011684862069,2342.859800448276,50.280972896551724,26.87210079310345,8,0.0,0.0,136.7566844,158.33834800000002,58.487176,14,0.7857142857142857,0.2727272727272727,15,0.2,0.0
99,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",1,Sinker,2,0.038461538461538464,144.14953874999998,1955.3292755,27.829319500000004,39.4918819,1,1.0,1.0,169.10538400000002,169.10538400000002,4.786977,1,1.0,0.0,1,0.0,
100,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",2,Cutter,1,0.019230769230769232,135.6848752,2512.602964,23.653623,-18.9419992,0,,,,,,1,1.0,0.0,0,,
101,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",3,Slider,12,0.23076923076923078,134.82492053333337,2606.7712905833337,14.12771495,-31.025943366666663,1,0.0,0.0,128.28562110000001,128.28562110000001,50.330391,6,0.5,0.0,6,0.3333333333333333,0.5
102,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",4,Curveball,3,0.057692307692307696,126.57892450000001,2712.093733,-34.02248720000001,-31.923456599999998,0,,,,,,2,0.5,0.0,1,0.0,
103,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",5,Splitter,5,0.09615384615384616,138.6555667,1390.6004856,16.52560576,37.824918000000004,1,0.0,0.0,131.57850580000002,131.57850580000002,-24.781994,0,,,5,0.2,0.0
104,17.0,Pitcher,21125137,NPB,YAK_SWA,Right,投手,抑え,#12,石山　泰稚,"Ishiyama, Taichi",9,all,52,1.0,142.7756056192308,2321.860285423077,32.45295428076923,10.776453603846155,11,0.09090909090909091,0.09090909090909091,138.4566351,169.10538400000002,58.487176,24,0.7083333333333334,0.17647058823529413,28,0.21428571428571427,0.16666666666666666
105,18.0,Pitcher,93795138,NPM,MIN_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",0,Fastball,7,0.5833333333333334,150.65965770000003,2467.069784428571,34.92063482857143,31.973501857142857,1,0.0,0.0,66.8091235,66.8091235,-22.097268,3,0.6666666666666666,0.5,4,0.25,0.0
106,18.0,Pitcher,93795138,NPB,YOM_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",0,Fastball,24,0.46153846153846156,151.2432000916667,2443.6003287083336,40.594669466666666,31.4472574,4,0.25,0.25,89.06587083333334,111.0687963,35.592815,13,0.6923076923076923,0.1111111111111111,11,0.18181818181818182,0.5
107,18.0,Pitcher,93795138,NPB,YOM_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",1,Sinker,5,0.09615384615384616,150.49389348,2273.9140423999997,33.24033484,39.184778120000004,0,,,,,,2,0.5,0.0,3,0.3333333333333333,0.0
108,18.0,Pitcher,93795138,NPM,MIN_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",3,Slider,3,0.25,129.0274286,2062.769914666667,-1.5326275333333337,-36.373816,1,0.0,0.0,,,,1,0.0,,2,0.5,1.0
109,18.0,Pitcher,93795138,NPB,YOM_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",3,Slider,19,0.36538461538461536,131.1494213105263,2156.1917811052635,-3.2561596842105267,-32.18625703157895,2,0.0,0.0,111.0432134,111.0432134,-7.389081,3,0.6666666666666666,0.5,16,0.3125,0.6
110,18.0,Pitcher,93795138,NPM,MIN_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",6,ChangeUp,2,0.16666666666666666,140.62071660000004,2142.529109,30.3419129,39.338872300000006,1,0.0,0.0,97.6383534,97.6383534,52.497559,0,,,2,0.5,0.0
111,18.0,Pitcher,93795138,NPB,YOM_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",6,ChangeUp,4,0.07692307692307693,141.865822175,2205.4724215,21.6685114,50.733833000000004,1,0.0,0.0,,,,0,,,4,0.25,1.0
112,18.0,Pitcher,93795138,NPM,MIN_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",9,all,12,1.0,143.57844357500002,2311.904704416667,25.04419891666667,16.114234133333337,3,0.0,0.0,82.22373845,97.6383534,52.497559,4,0.5,0.5,8,0.375,0.3333333333333333
113,18.0,Pitcher,93795138,NPB,YOM_GIA,Right,投手,抑え,#12,デラロサ,"De La Rosa, Rubby",9,all,52,1.0,143.10785698461538,2303.9521466923075,22.40924525,10.42412531923077,7,0.14285714285714285,0.14285714285714285,94.560206475,111.0687963,35.592815,18,0.6666666666666666,0.16666666666666666,34,0.2647058823529412,0.5555555555555556
114,19.0,Pitcher,41545153,NPM,MIN_CAR,Right,投手,先発,#12,大道　温貴,"Ohmichi, Haruki",0,Fastball,38,0.7307692307692307,144.7261111026316,2212.0316651842104,46.780814957894734,30.18453984736842,9,0.2222222222222222,0.2222222222222222,133.5904147,155.27806,29.708556,18,0.6111111111111112,0.09090909090909091,20,0.35,0.14285714285714285
115,19.0,Pitcher,41545153,NPM,MIN_CAR,Right,投手,先発,#12,大道　温貴,"Ohmichi, Haruki",3,Slider,5,0.09615384615384616,129.50857388,2032.5960985999998,3.5472827199999997,2.02200256,0,,,,,,1,0.0,,4,0.0,
116,19.0,Pitcher,41545153,NPM,MIN_CAR,Right,投手,先発,#12,大道　温貴,"Ohmichi, Haruki",4,Curveball,1,0.019230769230769232,120.53960520000001,2097.628087,-23.8026194,-28.6718248,0,,,,,,0,,,1,0.0,
117,19.0,Pitcher,41545153,NPM,MIN_CAR,Right,投手,先発,#12,大道　温貴,"Ohmichi, Haruki",5,Splitter,7,0.1346153846153846,131.28080070000001,1643.5166981428572,13.890407285714288,35.74650494285715,1,0.0,0.0,133.0909076,133.0909076,26.92925,3,0.6666666666666666,0.5,4,0.25,0.0
118,19.0,Pitcher,41545153,NPM,MIN_CAR,Right,投手,先発,#12,大道　温貴,"Ohmichi, Haruki",6,ChangeUp,1,0.019230769230769232,130.1051304,1571.824272,15.8763208,33.159522200000005,0,,,,,,0,,,1,0.0,
119,19.0,Pitcher,41545153,NPM,MIN_CAR,Right,投手,先発,#12,大道　温貴,"Ohmichi, Haruki",9,all,52,1.0,140.70664291923077,2103.735634923077,36.24449873846154,27.150687673076924,10,0.2,0.2,133.52797631250002,155.27806,29.708556,22,0.5909090909090909,0.15384615384615385,30,0.26666666666666666,0.125
120,20.0,Pitcher,53155138,NPM,MIN_LIO,Right,投手,先発,#12,渡邉　勇太朗,"Watanabe, Yutaro",0,Fastball,46,0.46464646464646464,142.74135365,2144.544714978261,44.43939329130435,28.632273686956523,9,0.5555555555555556,0.6666666666666666,149.32289897777778,171.8373769,65.037356,24,0.7083333333333334,0.11764705882352941,22,0.09090909090909091,0.0
